P20243380700014365020078      VESTIDO LISTRADO NA V - CHECLIST                  UNI   ATT1700000000018900
P2024338070001430440103724    VESTIDO LISTRADO- COLCCI                          UNI   ATT1700000000031700
P2024338070001430440103763    VESTIDO LISTRADO- COLCCI                          UNI   ATT1700000000022400
P20243380700014320150260      VESTIDO LISTRINHAS                                UNI   ATT1700000000016900
P202433807000143711301175     VESTIDO LONGO                                     UNI   ATT1700000000060800
P20243380700014365040102      VESTIDO LONGO CHECKLIST                           UNI   ATT1700000000023900
P202433807000143711301180     VESTIDO LONGO CHUMBO                              UNI   ATT1700000000096800
P20243380700014319102790      VESTIDO LONGO CIGANA CHECKLIST                    UNI   ATT1700000000019400
P2024338070001430440104243    vestido longo colcci                              UNI   ATT1700000000021000
P2024338070001430440104098    vestido longo colcci                              UNI   ATT1700000000055700
P2024338070001430330          VESTIDO LONGO DE PAETÊ PRETO COMCOM FOLHAS DOURADAUNI   ATT1700000000201600
P20243380700014319102786      VESTIDO LONGO DECOTE COST CHECKILIST              UNI   ATT1700000000029800
P202433807000143711301120     VESTIDO LONGO DOURADO                             UNI   ATT1700000000135000
P202433807000143711301100     VESTIDO LONGO ESTAMPADO                           UNI   ATT1700000000123800
P2024338070001431264          VESTIDO LONGO ESTAMPADO BAB COST                  UNI   ATT1700000000027980
P2024338070001430440104718    VESTIDO LONGO ESTAMPADO COLCCI                    UNI   ATT1700000000028000
P2024338070001432150          VESTIDO LONGO ESTAMPADO FALF                      UNI   ATT1700000000054579
P20243380700014319843         VESTIDO LONGO FLAME TYE DYE ECLECTIC              UNI   ATT1700000000017566
P20243380700014319102855      VESTIDO LONGO FLORAL AMEL CHECKLIST               UNI   ATT1700000000029800
P20243380700014319102807      VESTIDO LONGO FOLHAS CHECKLIST                    UNI   ATT1700000000029800
P2024338070001432151          VESTIDO LONGO FRENTE UNICA  CALF                  UNI   ATT1700000000062979
P20243380700014322041         VESTIDO LONGO MALHA QUADRILE ECLECTIC             UNI   ATT1700000000025074
P20243380700014319102814      VESTIDO LONGO MIX LIBERTY CHECKLIST               UNI   ATT1700000000026400
P20243380700014319102905      VESTIDO LONGO PALA RENDA CHECKLIST                UNI   ATT1700000000030200
P202433807000143326           VESTIDO LONGO PANINARO CON DETLHES DE RENDA       UNI   ATT1700000000021990
P2024338070001437306          VESTIDO LONGO TOMARA QUE CAIA                     UNI   ATT1700000000096700
P20243380700014320855         VESTIDO LONGO VISCO LISTRA EXCLUSIVA (ECLECTIC)   UNI   ATT1700000000025410
P2024338070001436120          vestido m.k jersey                                UNI   ATT1700000000012600
P20243380700014320656         VESTIDO MALHA BOTONE LONGO COM BOJO (ECLECTIC)    UNI   ATT1700000000022680
P20243380700014319478         VESTIDO MALHA ESTAMPADO ONÇA                      UNI   ATT1700000000017640
P20243380700014320731         VESTIDO MALHA LISTRADO BABADO ECLETIC             UNI   ATT1700000000011550
P20243380700014319971         VESTIDO MALHA RENDA DECOTE COSTAS-ECLECTIC        UNI   ATT1700000000021420
P20243380700014320213         VESTIDO MALHA RENDA TYE DYE ( ECLECTIC)           UNI   ATT1700000000031920
P2024338070001430440104085    VESTIDO MANGA CURTA TRANSPARENTE-COLCCI           UNI   ATT1700000000044500
P2024338070001431248          VESTIDO MANGA DECOTE V BAB LINHO                  UNI   ATT1700000000021980
P2024338070001431123912       VESTIDO MARY (CHOU CHOU)                          UNI   ATT1700000000037170
P202433807000143112391        VESTIDO MARY (CHOU CHOU)                          UNI   ATT1700000000037170
P2024338070001431140317       VESTIDO MAX LONGO - DTA                           UNI   ATT1700000000038430
P2024338070001431280620       VESTIDO MAXI CEDA DTA                             UNI   ATT1700000000050190
P2024338070001431140316       VESTIDO MAXI SEDA CANCUN DTA                      UNI   ATT1700000000041790
P2024338070001431370390       VESTIDO MAXI- DTA                                 UNI   ATT1700000000067500
P2024338070001430440103586    VESTIDO MC COLCCI                                 UNI   ATT1700000000066000
P2024338070001430440103540    VESTIDO MC COLCCI                                 UNI   ATT1700000000024300
P2024338070001430440103600    VESTIDO MC COLCCI                                 UNI   ATT1700000000061933
P2024338070001430440103276    VESTIDO MC COLCCI                                 UNI   ATT1700000000023000
P2024338070001430440103570    VESTIDO MC COLCCI                                 UNI   ATT1700000000019200
P20243380700014303453         VESTIDO MC COLCCI                                 UNI   ATT1700000000025500
P2024338070001430440103268    VESTIDO MC COLCCI SILVER LAB                      UNI   ATT1700000000033236
P2024338070001430440103264    VESTIDO MC COLCCI SILVER LAB                      UNI   ATT1700000000021604
P2024338070001430440103782    VESTIDO MC- COLCCI                                UNI   ATT1700000000029900
P2024338070001431044314       VESTIDO MELANGE ELASTIC-CORPOREUM                 UNI   ATT1700000000067200
P20243380700014319101776      VESTIDO MG 7/8 LOVE CHECKLIST                     UNI   ATT1700000000029234
P20243380700014365020052      VESTIDO MG CAMADAS BALONE CHECKLIST               UNI   ATT1700000000018600
P20243380700014320130386      VESTIDO MG PRINCESA                               UNI   ATT1700000000015999
P2024338070001431140231       VESTIDO MINE - DTA                                UNI   ATT1700000000031290
P2024338070001431140280       VESTIDO MINI  SADA BEVERLY DTA                    UNI   ATT1700000000038850
P2024338070001431190319       VESTIDO MINI  TECHNO ORGANICO DTA                 UNI   ATT1700000000037590
P2024338070001431190233       VESTIDO MINI (DTA)                                UNI   ATT1700000000039690
P2024338070001431140276       VESTIDO MINI - TDA                                UNI   ATT1700000000039690
P2024338070001431190340       VESTIDO MINI CHARLOTE (DTA)                       UNI   ATT1700000000043890
P2024338070001431190329       VESTIDO MINI CHIFON DEGRADÊ (DTA)                 UNI   ATT1700000000041580
P2024338070001431370348       VESTIDO MINI COLORIDO-DTA                         UNI   ATT1700000000048600
P2024338070001431270256       VESTIDO MINI COTTON AMBAR DTA                     UNI   ATT1700000000047250
P2024338070001431270562       VESTIDO MINI COTTON JACKIE DTA                    UNI   ATT1700000000019950
P2024338070001431190625       VESTIDO MINI COTTON SAVANA DTA                    UNI   ATT1700000000023100
P2024338070001431120564       VESTIDO MINI DRAPEADO NUDE/DTA                    UNI   ATT1700000000040950
P2024338070001431280607       VESTIDO MINI DTA                                  UNI   ATT1700000000037590
P2024338070001431270258       VESTIDO MINI DTA                                  UNI   ATT1700000000033390
P2024338070001431270262       VESTIDO MINI DTA                                  UNI   ATT1700000000039690
P2024338070001431270566       VESTIDO MINI DTA                                  UNI   ATT1700000000033390
P2024338070001431280610       VESTIDO MINI DTA                                  UNI   ATT1700000000037590
P2024338070001431280589       VESTIDO MINI DTA                                  UNI   ATT1700000000034650
P2024338070001431140532       VESTIDO MINI FLORIDA                              UNI   ATT1700000000038220
P2024338070001431270587       VESTIDO MINI JERSEY BRIGITTE DTA                  UNI   ATT1700000000041790
P20243380700014312806100      VESTIDO MINI NEBLINA DTA                          UNI   ATT1700000000037590
P2024338070001431140277       VESTIDO MINI SANTN INGRID/BLOCK DTA               UNI   ATT1700000000033390
P2024338070001431180550       VESTIDO MINI SARJA JANIS DTA                      UNI   ATT1700000000035490
P2024338070001431140306       VESTIDO MINI SEDA MILÃO-DTA                       UNI   ATT1700000000039690
P2024338070001431270259       VESTIDO MINI SEDA PETUNIA DTA                     UNI   ATT1700000000037590
P2024338070001431270251       VESTIDO MINI SEDA TOULUSSE DTA                    UNI   ATT1700000000040950
P2024338070001431260679       VESTIDO MINI SHANTUNG MONET DTA                   UNI   ATT1700000000040950
P2024338070001431140282       VESTIDO MINI SPHERE DTA ( PRETO DE BOLIMNHAS BRANCUNI   ATT1700000000033390
P2024338070001431260575       VESTIDO MINI TECHNO ALICE DTA                     UNI   ATT1700000000036750
P2024338070001431140207       VESTIDO MINI TECHNO BERTA-DTA                     UNI   ATT1700000000035490
P2024338070001431270263       VESTIDO MINI TECHNO BETTY DTA                     UNI   ATT1700000000039270
P2024338070001431270184       VESTIDO MINI TECHNO CORDOBA DTA                   UNI   ATT1700000000040950
P2024338070001431370378       VESTIDO MINI- ESTAMPADO-DTA                       UNI   ATT1700000000049500
P2024338070001431370327       VESTIDO MINI-DTA                                  UNI   ATT1700000000044775
P2024338070001431370635       VESTIDO MINI-DTA                                  UNI   ATT1700000000056025
P20243380700014365040077      VESTIDO MINIVICHY COM CINTO CHECKLIST             UNI   ATT1700000000016900
P20243380700014365020064      VESTIDO MIX BOLAS LISO CHECKLIST                  UNI   ATT1700000000009900
P20243380700014365020070      VESTIDO MIX ESTAMPADO-CHECKLIST                   UNI   ATT1700000000023900
P20243380700014365020062      VESTIDO MIX LISO BOLAS PB. CHECKLIST              UNI   ATT1700000000013100
P20243380700014365020065      VESTIDO MIX LISO FLORES CHECKLIST                 UNI   ATT1700000000012900
P20243380700014365020063      VESTIDO MIX LISTRADO CHECKLIST                    UNI   ATT1700000000009900
P20243380700014319102850      VESTIDO MIX ROSAS BEM ME CHECKLIST                UNI   ATT1700000000027400
P2024338070001430440104273    VESTIDO ML COLCCI                                 UNI   ATT1700000000044200
P20243380700014319000276      VESTIDO NICOLE BRANCO/MESCLA PRETO (FOLIC)        UNI   ATT1700000000029880
P2024338070001433046          VESTIDO NUDE COM BORDADO PRETO                    UNI   ATT1700000000156000
P2024338070001432044447       VESTIDO OMBRE PARFUM CETIM- CORPOREUM             UNI   ATT1700000000074550
P20243380700014365040007      VESTIDO OMBRO SAIA DUPLA CHECKLIST                UNI   ATT1700000000023900
P20243380700014301089174      VESTIDO OMBRO SÓ LOCALIZADO                       UNI   ATT1700000000041979
P20243380700014319101766      VESTIDO OTELO CHECKLIST                           UNI   ATT1700000000031426
P202433807000143711301068     VESTIDO PA?ÊTE  PRETO LONGO                       UNI   ATT1700000000135000
P2024338070001430312          VESTIDO PAETÊ CURTO                               UNI   ATT1700000000110300
P202433807000143711301065     VESTIDO PAETE PRETO                               UNI   ATT1700000000096800
P202433807000143711301150     VESTIDO PAETE PRETO LONGO                         UNI   ATT1700000000112500
P202433807000143334           VESTIDO PANINARO COM BARRA FRANZIDA               UNI   ATT1700000000017990
P20243380700014319102644      VESTIDO PATE PREGUINHAS CHECKLIST                 UNI   ATT1700000000026400
P2024338070001438926          vestido perfecto                                  UNI   ATT1700000000019980
P2024338070001430444602059    VESTIDO PIQUE - FORUM                             UNI   ATT1700000000027500
P20243380700014320130420      vestido polo bolinhas                             UNI   ATT1700000000015999
P20243380700014311170486      VESTIDO POLO CORAÇÕES                             UNI   ATT1700000000009099
P20243380700014320638         VESTIDO POLO FLAME SEM MANGA 9ECLECTIC)           UNI   ATT1700000000009030
P20243380700014365040058      VESTIDO PREGA  SAIA DUPLA (CHECKLIST)             UNI   ATT1700000000020900
P20243380700014391472         VESTIDO PREGUIADO E PESPONTADO TUSSAH 9147-205    UNI   ATT1700000000029700
P20243380700014303106022      VESTIDO PRETO DOIS TULES                          UNI   ATT1700000000048279
P20243380700014319102025      VESTIDO QUALITY FOLIC                             UNI   ATT1700000000049830
P2024338070001430444602032    VESTIDO RAIA-COLCCI                               UNI   ATT1700000000039100
P20243380700014321715         VESTIDO RENDA CHANTILY OFF WHITE ECLECTIC         UNI   ATT1700000000035154
P20243380700014365030005      VESTIDO RENDA COMBINAÇÃO CHECKLIST                UNI   ATT1700000000023400
P20243380700014319102367      VESTIDO RIVIERA FRANCESA FOLIC                    UNI   ATT1700000000061950
P20243380700014319101785      VESTIDO ROSAS LEON CHECKLIST                      UNI   ATT1700000000027344
P202433807000143711301085     VESTIDO ROXO CURTO                                UNI   ATT1700000000074300
P2024338070001433222012       VESTIDO SAIA AMASSADA BRANCO  ART SACRA           UNI   ATT1700000000052479
P20243380700014365020053      VESTIDO SAIA COM LASTEX (CHECKLIST)               UNI   ATT1700000000014899
P20243380700014319102403      VESTIDO SAINT TROPEZ FOLIC                        UNI   ATT1700000000028980
P20243380700014319102343      VESTIDO SALVIA SARJA ACETINADA FOLIC              UNI   ATT1700000000037980
P202433807000143259           VESTIDO SAN BONECA ELASTICI NA MANGA FLORAL       UNI   ATT1700000000031995
P20243380700014370235         VESTIDO SEDA GRAPHIC PAETES SKUNK                 UNI   ATT1700000000068770
P20243380700014301091043      VESTIDO SILK LOCAL                                UNI   ATT1700000000041979
P20243380700014319102040      VESTIDO SIMPLES ESMERALDA FOLIC                   UNI   ATT1700000000024960
P20243380700014369032         VESTIDO SKUNK GEORGRTH SEDA PURA V105.69.032      UNI   ATT1700000000056499
P2024338070001430440103809    VESTIDO SM -COLCCI                                UNI   ATT1700000000015800
P2024338070001430040103809    VESTIDO SM -COLCCI                                UNI   ATT1700000000015345
P2024338070001430440103131    VESTIDO SM COLCCI                                 UNI   ATT1700000000045700
P20243380700014303222         VESTIDO SM COLCCI                                 UNI   ATT1700000000039719
P2024338070001430440103270    VESTIDO SM COLCCI SILVER LAB                      UNI   ATT1700000000029900
P2024338070001430440103186    VESTIDO SM COLCCI SILVER LAB                      UNI   ATT1700000000020000
P2024338070001430440103139    VESTIDO SM COLCCI SILVER LAB                      UNI   ATT1700000000013017
P2024338070001430440103766    VESTIDO SM- COLCCI                                UNI   ATT1700000000031700
P2024338070001430440103934    VESTIDO SM- COLCCI                                UNI   ATT1700000000015800
P2024338070001430440103829    VESTIDO SM- COLCCI PRETO/PRATA                    UNI   ATT1700000000049800
P2024338070001430440103808    VESTIDO SM-COLCCI                                 UNI   ATT1700000000042291
P2024338070001430440103677    VESTIDO SM.- COLCCI                               UNI   ATT1700000000026100
P202433807000143112304        VESTIDO SOPHIA LOREN PATACHOU                     UNI   ATT1700000000030870
P20243380700014319102794      VESTIDO T-SHIRT DRESS MALHA CHECKLIST             UNI   ATT1700000000017200
P20243380700014320150262      vestido tabuleiro                                 UNI   ATT1700000000019899
P2024338070001435126          VESTIDO TAFETA BALONE OFICIM                      UNI   ATT1700000000021666
P2024338070001435112          VESTIDO TAFETÁ OFICIUM                            UNI   ATT1700000000016928
P20243380700014312806092      VESTIDO TECHNO DTA                                UNI   ATT1700000000039690
P2024338070001431270556       VESTIDO TECHNO OLIVIA DTA                         UNI   ATT1700000000045990
P2024338070001431280609       VESTIDO TECHNO YVES DTA                           UNI   ATT1700000000039690
P2024338070001433200          VESTIDO TIPO BALÃO PANINARO                       UNI   ATT1700000000017990
P20243380700014350            vestido tipo bata gola preguiada lú simão         UNI   ATT1700000000017000
P20243380700014365040083      VESTIDO TOC XADREZ COLOR CHECKLIST                UNI   ATT1700000000019899
P20243380700014391082         VESTIDO TODO PLINSADO TUSSAH COD.9108202          UNI   ATT1700000000029620
P2024338070001436146          vestido tomara q caia                             UNI   ATT1700000000015200
P2024338070001432131          VESTIDO TOMARA QUE  CAIA DRAPIADO E COM ROSAS CALFUNI   ATT1700000000048279
P2024338070001432148          VESTIDO TOMARA QUE CAIA COM FLOR DO LADO ESTAMPADOUNI   ATT1700000000052479
P2024338070001432001          VESTIDO TOMARA QUE CAIA SABOR DE ORTELÃ           UNI   ATT1700000000037989
P2024338070001430440104082    VESTIDO TOMARA QUE CAIA-COLCCI                    UNI   ATT1700000000039200
P2024338070001433223151       VESTIDO TOP FRANZIDO SAIA GODE ART SACRA          UNI   ATT1700000000083979
P20243380700014319102723      VESTIDO TQA CAMADAS CHECKLIST                     UNI   ATT1700000000025200
P20243380700014365040022      VESTIDO TQC  BOLAS-CHECKLIST                      UNI   ATT1700000000025900
P20243380700014319102803      VESTIDO TQC  ESTAMPA RENDA CHECKLIST              UNI   ATT1700000000027400
P20243380700014319102849      VESTIDO TQC 2 SAIAS AMOR CHECKLIST                UNI   ATT1700000000027400
P20243380700014319102889      VESTIDO TQC BARRA PREGAS CHECKLIST                UNI   ATT1700000000024000
P20243380700014319102798      VESTIDO TQC BERKELEY CHECKLIST                    UNI   ATT1700000000019400
P20243380700014365020059      VESTIDO TQC BOLAS FLORES (CHECKLIST)              UNI   ATT1700000000019500
P20243380700014365040036      VESTIDO TQC BOSTO TRANSPASSADO LAÇO- CHECKLIST    UNI   ATT1700000000025900
P2024338070001430440103217    VESTIDO TQC COLCCI SILVER LAB                     UNI   ATT1700000000037772
P20243380700014365040061      VESTIDO TQC CORAÇÕES (CHECKLIST)                  UNI   ATT1700000000018000
P20243380700014320574         VESTIDO TQC DECOTE LEQUE ECLETIC                  UNI   ATT1700000000026460
P20243380700014322021         VESTIDO TQC DECOTE RENDA ECLECTIC                 UNI   ATT1700000000028854
P20243380700014320665         VESTIDO TQC PREGAS E BABADOS ECLETIC              UNI   ATT1700000000026880
P20243380700014365030004      VESTIDO TQC SAIA RENDA CHECKLIST                  UNI   ATT1700000000025800
P20243380700014365040079      VESTIDO TQC SAXO CHECKLIST                        UNI   ATT1700000000021900
P2024338070001430444602180    VESTIDO TQC-COLCCI                                UNI   ATT1700000000020000
P20243380700014320150284      VESTIDO TRENCH- CHECK LIST                        UNI   ATT1700000000015899
P2024338070001431444600030    VESTIDO TRICO FORUM                               UNI   ATT1700000000041300
P2024338070001431075          vestido tricoline  fevelas                        UNI   ATT1700000000016980
P2024338070001430440103813    VESTIDO TRICOLINE -COLCCI                         UNI   ATT1700000000028000
P20243380700014321221         VESTIDO TRICOLINE ESTAMPA PAPEL DE PAREDE(ECLECTICUNI   ATT1700000000027594
P202433807000143261           VESTIDO TRICOLINE FAIXA NA GOLA SAN               UNI   ATT1700000000039077
P20243380700014321223         VESTIDO TRICOLINE TQC ESTAMPADO(ECLECTIC)         UNI   ATT1700000000025074
P20243380700014320034         VESTIDO TRICOLINE TQC TIE DYE (ECLECTIC)          UNI   ATT1700000000026344
P20243380700014321830         VESTIDO TRICOT REDE OSTRA ECLECTIC                UNI   ATT1700000000031374
P20243380700014319000450      VESTIDO TRULLY T FOLIC                            UNI   ATT1700000000033990
P2024338070001433257143       VESTIDO TUBO SAIA FLORES ART SACRA                UNI   ATT1700000000056679
P20243380700014320639         VESTIDO TULE MALHA PLISSADO ECLITIC               UNI   ATT1700000000038850
P20243380700014391942         VESTIDO TUSSAH 9194-223 COM GRAVATA               UNI   ATT1700000000031630
P2024338070001439166          VESTIDO TUSSAH COM LAÇO 9166206 PRETO E BRANCO    UNI   ATT1700000000033620
P20243380700014319102047      VESTIDO TWO FOLIC                                 UNI   ATT1700000000025980
P20243380700014365020046      VESTIDO UM OMBRO ESTAMPA MANCHA - CHECLIST        UNI   ATT1700000000018900
P2024338070001430440103882    VESTIDO VARIANTE-COLCCI                           UNI   ATT1700000000047700
P20243380700014321237         VESTIDO VELUDO COTELE TQC ESTAMPA CHOCOLATE ECLECTUNI   ATT1700000000023814
P2024338070001430313          VESTIDO VERDE COM PEDRAS EM OURO VELHO-SABOR DE HOUNI   ATT1700000000141800
P20243380700014303143121      VESTIDO VERDE FRANZIDO COM LAÇO PRETO             UNI   ATT1700000000056679
P20243380700014319102920      VESTIDO VICHY CHECKLIST                           UNI   ATT1700000000019900
P2024338070001437212          VESTIDO VIÉS AZUL COM CINZA CURTO                 UNI   ATT1700000000078700
P20243380700014321452         VESTIDO VISC ACETINADA BABADO C RENDA ECLECTIC    UNI   ATT1700000000023814
P20243380700014319305         VESTIDO VISCO NESGAS                              UNI   ATT1700000000016380
P20243380700014320534         VESTIDO VISCOSE LONGO EST PRAIA (ECLECTIC)        UNI   ATT1700000000046053
P20243380700014321228         VESTIDO VISCOSE RAJADA LONGO FLOR DO CAMPO ECLECTIUNI   ATT1700000000030634
P20243380700014320533         VESTIDO VISCOSE REGATÂO EST PRAIA (ECLECTIC)      UNI   ATT1700000000026134
P20243380700014319360         VESTIDO VISCOSE XADREZ LETÔNIA                    UNI   ATT1700000000017850
P20243380700014321304         VESTIDO VISCOSE XADREZ VERDE(ECLECTIC)            UNI   ATT1700000000022554
P20243380700014319101784      VESTIDO VIVOS XADREZ CHECKLIST                    UNI   ATT1700000000028520
P20243380700014322109         VESTIDO VOIL LONGO TQC ECLECTIC                   UNI   ATT1700000000031374
P2024338070001435125          VESTIDO XADREZ BORDADO OFICIM                     UNI   ATT1700000000019396
P2024338070001435105          VESTIDO XADREZ OFICIUM                            UNI   ATT1700000000017986
P2024338070001431921          VESTIDO XAREZ COSTA NUA EPIFHANIA                 UNI   ATT1700000000013800
P20243380700014320150274      VESTIDO ZEBRA DEGRADE                             UNI   ATT1700000000021900
P2024338070001430440103964    VESTIDO- COLCCI                                   UNI   ATT1700000000023700
P2024338070001430440103725    VESTIDO- COLCCI                                   UNI   ATT1700000000052000
P2024338070001430440104011    VESTIDO-COLCCI                                    UNI   ATT1700000000037600
P20243380700014319101771      VESTIDO/MACACÃO (CHECKLIST)                       UNI   ATT1700000000027003
P20243380700014319101704      VESTIDO/MACACÃO (CHECKLIST)                       UNI   ATT1700000000032552
P2024338070001431302          vestidon gola franz algodão                       UNI   ATT1700000000019980
P2024338070001430440103744    VESTIDOSM-COLCCI                                  UNI   ATT1700000000036000
P20243380700014392002         VETIDO TOMARA Q CAIA PREGUIADO DO LADO 9200-232 T.UNI   ATT1700000000037620
P20243380700014365040113      VISTIDO LONGO CANBON (CHECKLIST)                  UNI   ATT1700000000022900
P202433807000143110           xale fernanda drumond cod. xa010a-fd              UNI   ATT1700000000015980
P202433807000143116491        XS BLACK FEM.                                     UNI   ATT1700000000028000
P2024338070001430360109613    BERMUDA FEM. COLCCI                               UNI   ATT1700000000026400
P2024338070001430440104651    VESTIDO - COLCCI                                  UNI   ATT1700000000061000
P2024338070001430020105344    CALÇA KATY - COLCCI                               UNI   ATT1700000000053000
P2024338070001430440104700    VESTIDO C/ ALÇA - COLCCI                          UNI   ATT1700000000055200
P2024338070001430440104835    VESTIDO COLCCI                                    UNI   ATT1700000000026400
P2024338070001430020105508    CALÇA FÁTIMA - COLCCI                             UNI   ATT1700000000020600
P2024338070001430020105531    CALÇA STRAWBERRY - COLCCI                         UNI   ATT1700000000026400
P2024338070001430250101217    POLO MASC - COLCCI                                UNI   ATT1700000000010400
P2024338070001430360109559    BLUSA  - COLCCI                                   UNI   ATT1700000000022900
P2024338070001434108695       RASTEIRINHA AZUL - DUMOND                         UNI   ATT1700000000015990
P20243380700014334522         SANDÁLIA COM STRASS - LUZ DA LUA                  UNI   ATT1700000000045160
P20243380700014330236         SAPATO DOURADO C/ BRANCO E PRATA - LUZ DA LUA     UNI   ATT1700000000028800
P20243380700014330237         SAPATO PRETO C/ PONTINHOS DOURADO - LUZ DA LUA    UNI   ATT1700000000024200
P20243380700014352104         SANDÁLIA PRETA C/ PLACA DOURADA - LUZ DA LUA      UNI   ATT1700000000036800
P20243380700014335404         SANDÁLIA AZUL C/ DOURADO - LUZ DA LUA             UNI   ATT1700000000032200
P20243380700014352604         SAPATO BEGE C/ DOURADO- LUZ DA LUA                UNI   ATT1700000000023000
P2024338070001439966          SAPATILHA PRETA C/ LAÇO                           UNI   ATT1700000000016100
P2024338070001430010102987    CALÇA ALEX BRANCA - COLCCI                        UNI   ATT1700000000029100
P2024338070001430020105598    CALÇA FATIMA JEANS - COLCCI                       UNI   ATT1700000000053000
P2024338070001430020105560    CALÇA ELLE - COLCCI                               UNI   ATT1700000000060500
P2024338070001430060101415    SHORT COLCCI - PRATA                              UNI   ATT1700000000028000
P2024338070001430060101455    SHORT ESTAMPADO - COLCCI                          UNI   ATT1700000000028000
P2024338070001430030101008    BERMUDA MASC.C/ LISTRAS - COLCCI                  UNI   ATT1700000000028000
P2024338070001430440104765    VESTIDO - COLCCI                                  UNI   ATT1700000000033600
P2024338070001430060101312    SHORT FEM COLCCI - GELO                           UNI   ATT1700000000029600
P2024338070001430300101165    BLUSA ESTAMPADA - COLCCI                          UNI   ATT1700000000036800
P2024338070001430310101622    CAMISA SOCIAL - COLCCI                            UNI   ATT1700000000028300
P2024338070001430250101042    POLO MASC.                                        UNI   ATT1700000000013100
P2024338070001434542          BOLSA ESTAMPADA - LUZ DA LUA                      UNI   ATT1700000000043700
P2024338070001434556          BOLSA PRETA ENVERNIZADA - LUZ DA LUA              UNI   ATT1700000000073600
P2024338070001434586          BOLSA MÉDIA AZUL MARINHO - LUZ DA LUA             UNI   ATT1700000000059800
P2024338070001434607          BOLSA PRETA C/ PONTINHOS DOURADOS - LDL           UNI   ATT1700000000049600
P2024338070001430020105453    CALÇA KATY - COLCCI                               UNI   ATT1700000000061200
P2024338070001434608          BOLSA C/ ZÍPER NA FRENTE  - LUZ DA LUA            UNI   ATT1700000000039100
P2024338070001434606          BOLSA/CARTEIRA C/ ALÇA CORRENTE - LUZ DA LUA      UNI   ATT1700000000042600
P2024338070001434617          BOLSA ESTAMPADA GRANDE - LUZ DA LUA               UNI   ATT1700000000048300
P2024338070001434618          BOLSA EST. - LUZ DA LUA                           UNI   ATT1700000000042600
P2024338070001434628          BOLSA PRAIA DOURADA - LUZ DA LUA                  UNI   ATT1700000000032200
P2024338070001434610          BOLSA BRANCA C/ DOURADO - LUZ DA LUA              UNI   ATT1700000000075900
P2024338070001434621          BOLSA PEQUENA DOURADA - LUZ DA LUA                UNI   ATT1700000000042600
P2024338070001434622          BOLSA MÉDIA DOURADA - LUZ DA LUA                  UNI   ATT1700000000055200
P2024338070001434612          BOLSA VERMELHA - LUZ DA LUA                       UNI   ATT1700000000061000
P2024338070001434627          BOLSA CINZA C/ 2 ZÍPER'S - LUZ DA LUA             UNI   ATT1700000000064400
P202433807000143A829          CARTEIRA DOURADA - LUZ DA LUA                     UNI   ATT1700000000021900
P202433807000143A44           PORTA MOEDA - LUZ DA LUA                          UNI   ATT1700000000004400
P202433807000143A451          BOLSINHA - LUZ DA LUA                             UNI   ATT1700000000018000
P202433807000143A468          CARTEIRA C/ ALÇA - LUZ DA LUA                     UNI   ATT1700000000019600
P202433807000143A741          BOLSA/CARTEIRA DE VERNIZ - LUZ DA LUA             UNI   ATT1700000000029900
P202433807000143A755          CARTEIRA DOURADA BRILHOSA - LUZ DA LUA            UNI   ATT1700000000023000
P202433807000143A773P         ESTOJO ESTA. 'P' - LUZ DA LUA                     UNI   ATT1700000000011500
P202433807000143A773M         ESTOJO ESTM. 'M' - LUZ DA LUA                     UNI   ATT1700000000012700
P202433807000143A773G         ESTOJO ESTAM. 'G' - LUZ DA LUA                    UNI   ATT1700000000013600
P202433807000143A774          CARTEIRA ESTAM. - LUZ DA LUA                      UNI   ATT1700000000021900
P202433807000143A777          CARTEIRA EST. - LUZ DA LUA                        UNI   ATT1700000000020700
P202433807000143A779          BOLSA DE MÃO - LUZ DA LUA                         UNI   ATT1700000000029900
P202433807000143A781          BOLSA C/ ALÇA PEQUENA - LUZ DA LUA                UNI   ATT1700000000032200
P202433807000143A784          CARTEIRA ESTA. - LUZ DA LUA                       UNI   ATT1700000000020000
P202433807000143A786          CARTEIRA PRETA VERNIZ - LUZ DA LUA                UNI   ATT1700000000023000
P202433807000143A799          CARTEIRA DE MÃO - LUZ DA LUA                      UNI   ATT1700000000025300
P202433807000143A800          BOLSINHA DOURADA C/ MARRON - LUZ DA LUA           UNI   ATT1700000000023000
P202433807000143A806          CARTEIRA DOURADA C/ .MARRON - LUZ DA LUA          UNI   ATT1700000000021900
P202433807000143A815          CARTEIRA DOURADA C/ ROSA - LUZ DA LUA             UNI   ATT1700000000023000
P202433807000143A816          CARTEIRA DOURADA C/ ROSA - LUZ DA LUA             UNI   ATT1700000000023000
P202433807000143C741          CINTO COBRE - LUZ DA LUA                          UNI   ATT1700000000021900
P202433807000143C736          CINTO FIVELA ONÇA - LUZ DA LUA                    UNI   ATT1700000000018400
P202433807000143C735          CINTO MARRON - LUZ DA LUA                         UNI   ATT1700000000016100
P202433807000143PCH217        CHAVEIRO BOLSINHA - LUZ DA LUA                    UNI   ATT1700000000007700
P202433807000143PCH240        CHAVEIRO GATINHO C/ PEIXE - LUZ DA LUA            UNI   ATT1700000000008800
P202433807000143PCH271        PORTA CHAVE  - LUZ DA LUA                         UNI   ATT1700000000009200
P202433807000143PCH273        CHAVEIRO BOCA.BOLSA.BATOM - LUZ DA LUA            UNI   ATT1700000000011000
